GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,10500.00,30.55,29.22,20.79,37.70,37.12,4.15,9.59,31.77,34.71,4.82,4.66,39.98,32.31,38.78
1,11580.00,23.57,32.88,21.81,33.72,0.46,9.47,10.97,7.32,23.18,6.98,20.33,40.00,36.72,29.32
2,11580.00,23.57,32.88,21.81,33.72,0.46,9.47,10.97,7.32,23.18,6.98,20.33,40.00,36.72,29.32
3,11580.00,23.57,32.88,21.81,33.72,0.46,9.47,10.97,7.32,23.18,6.98,20.33,40.00,36.72,29.32
4,18140.00,0.00,34.16,13.30,34.76,32.98,13.92,0.00,40.00,0.00,7.12,0.00,40.00,40.00,23.15
5,19040.00,34.28,39.07,13.57,32.57,23.76,0.00,0.00,19.87,32.11,0.00,34.87,40.00,33.61,40.00
6,19040.00,34.28,39.07,13.57,32.57,23.76,0.00,0.00,19.87,32.11,0.00,34.87,40.00,33.61,40.00
7,19040.00,34.28,39.07,13.57,32.57,23.76,0.00,0.00,19.87,32.11,0.00,34.87,40.00,33.61,40.00
8,19040.00,34.28,39.07,13.57,32.57,23.76,0.00,0.00,19.87,32.11,0.00,34.87,40.00,33.61,40.00
9,19040.00,34.28,39.07,13.57,32.57,23.76,0.00,0.00,19.87,32.11,0.00,34.87,40.00,33.61,40.00
10,249680.00,34.49,3.25,40.00,6.99,21.96,40.00,11.96,26.07,6.97,0.00,0.00,40.00,40.00,20.21
11,249680.00,34.49,3.25,40.00,6.99,21.96,40.00,11.96,26.07,6.97,0.00,0.00,40.00,40.00,20.21
12,249680.00,34.49,3.25,40.00,6.99,21.96,40.00,11.96,26.07,6.97,0.00,0.00,40.00,40.00,20.21
13,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
14,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
15,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
16,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
17,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
18,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
19,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
20,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
21,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
22,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
