GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,4820.00,19.70,16.92,33.73,30.48,0.36,19.37,21.71,14.70,13.43,22.78,16.83,17.79,15.42,8.47
1,4820.00,19.70,16.92,33.73,30.48,0.36,19.37,21.71,14.70,13.43,22.78,16.83,17.79,15.42,8.47
2,4820.00,19.70,16.92,33.73,30.48,0.36,19.37,21.71,14.70,13.43,22.78,16.83,17.79,15.42,8.47
3,5500.00,30.90,9.51,32.10,20.67,0.00,40.00,32.02,18.46,14.56,34.29,40.00,10.61,7.15,32.79
4,6080.00,40.00,15.43,40.00,40.00,0.00,40.00,0.00,17.33,7.30,19.95,1.00,27.25,16.79,32.95
5,9000.00,40.00,27.89,27.10,14.28,27.42,40.00,2.08,16.69,40.00,11.12,0.00,40.00,13.77,36.28
6,9000.00,40.00,27.89,27.10,14.28,27.42,40.00,2.08,16.69,40.00,11.12,0.00,40.00,13.77,36.28
7,9000.00,40.00,27.89,27.10,14.28,27.42,40.00,2.08,16.69,40.00,11.12,0.00,40.00,13.77,36.28
8,9000.00,40.00,27.89,27.10,14.28,27.42,40.00,2.08,16.69,40.00,11.12,0.00,40.00,13.77,36.28
9,12980.00,40.00,7.42,40.00,32.49,0.00,34.28,0.00,25.33,0.00,13.85,0.00,25.78,18.84,0.00
