GenID,BestFitness,AvgFitness,WinRate,TimeTaken,AvgWood,AvgMeat,AvgStone,AvgSoldiers,AvgWorkers
0,4820.00,2883.00,0.00,1.17,0.00,0.00,0.00,0.00,0.00
1,7760.00,3508.00,0.00,5.66,0.00,0.00,0.00,0.00,0.00
2,7760.00,3751.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00
3,11040.00,3449.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
4,11040.00,3519.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
5,11040.00,3220.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
6,11040.00,3778.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00
7,11040.00,3553.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
8,11040.00,3998.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
9,11040.00,4232.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
10,11040.00,3502.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
11,11040.00,3701.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00
12,11040.00,3786.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
13,122400.00,9679.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00
14,122400.00,3870.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00
15,122400.00,3845.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
16,122400.00,3768.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
17,122400.00,3962.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
18,122400.00,3217.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
19,122400.00,3646.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
20,122400.00,4304.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
21,122400.00,4881.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
22,122400.00,3877.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
23,122400.00,5383.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
24,122400.00,4512.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
25,122400.00,5612.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
26,122400.00,4159.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
27,122400.00,4414.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
28,122400.00,4823.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
29,122400.00,5894.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
30,122400.00,4034.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
31,207680.00,14237.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00
32,207680.00,5277.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
33,207680.00,2970.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
34,207680.00,4027.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
35,207680.00,4084.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
36,207680.00,4163.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
37,207680.00,3996.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
38,207680.00,3770.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00
39,207680.00,3572.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
40,207680.00,3982.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
41,207680.00,4547.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
42,207680.00,3719.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
43,207680.00,4722.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
44,207680.00,5197.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
45,207680.00,4281.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
46,207680.00,3423.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
47,207680.00,4264.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
48,207680.00,3866.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
49,207680.00,4181.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00
